-6.3948,1.096,29.228,0.9952,-0.017018,-0.098338,-9.8261e-05,-372.39,63.99,1707.2,6.1775e-06,0.0051307,-0.00017479
-6.4839,1.1114,29.637,0.9952,-0.017019,-0.098337,-9.932e-05,-374.93,64.429,1718.8,6.4005e-06,0.0051377,-0.00017499
-6.5737,1.1268,30.048,0.9952,-0.01702,-0.098337,-0.00010037,-377.46,64.867,1730.5,6.0466e-06,0.0051447,-0.0001753
-6.6641,1.1423,30.462,0.9952,-0.017021,-0.098336,-0.00010143,-379.99,65.306,1742.1,7.1282e-06,0.0051498,-0.00017526
-6.7551,1.158,30.88,0.9952,-0.017022,-0.098336,-0.00010248,-382.52,65.744,1753.8,6.3406e-06,0.0051562,-0.00017564
-6.8467,1.1737,31.3,0.99521,-0.017023,-0.098335,-0.00010353,-385.05,66.182,1765.5,7.5311e-06,0.0051602,-0.00017554
-6.939,1.1896,31.723,0.99521,-0.017024,-0.098334,-0.00010458,-387.58,66.62,1777.1,7.093e-06,0.0051652,-0.0001758
-7.0319,1.2055,32.149,0.99521,-0.017025,-0.098334,-0.00010563,-390.11,67.058,1788.7,7.6043e-06,0.0051688,-0.00017582
-7.1255,1.2216,32.578,0.99521,-0.017026,-0.098333,-0.00010668,-392.64,67.496,1800.4,7.9054e-06,0.0051722,-0.00017588
-7.2196,1.2378,33.01,0.99521,-0.017027,-0.098333,-0.00010772,-395.16,67.934,1812,7.4765e-06,0.0051757,-0.00017609
-7.3145,1.2541,33.444,0.99521,-0.017028,-0.098332,-0.00010877,-397.69,68.372,1823.7,8.5308e-06,0.0051774,-0.00017594
-7.4099,1.2705,33.882,0.99521,-0.017029,-0.098331,-0.00010981,-400.22,68.81,1835.3,7.7812e-06,0.0051804,-0.00017619
-7.506,1.287,34.323,0.99521,-0.017029,-0.098331,-0.00011085,-402.74,69.247,1846.9,8.8565e-06,0.0051811,-0.000176
-7.6027,1.3037,34.766,0.99521,-0.01703,-0.09833,-0.00011189,-405.27,69.685,1858.5,8.4676e-06,0.0051829,-0.00017614
-7.7001,1.3204,35.213,0.99521,-0.017031,-0.09833,-0.00011293,-407.79,70.122,1870.2,8.8899e-06,0.0051833,-0.00017607
-7.7981,1.3373,35.662,0.99521,-0.017032,-0.098329,-0.00011396,-410.32,70.56,1881.8,9.1901e-06,0.0051837,-0.00017602
-7.8967,1.3542,36.115,0.99521,-0.017033,-0.098328,-0.00011499,-412.84,70.997,1893.4,8.755e-06,0.0051841,-0.00017612
-7.996,1.3713,36.57,0.99521,-0.017033,-0.098328,-0.00011603,-415.36,71.434,1905,9.733e-06,0.0051829,-0.00017589
-8.0959,1.3885,37.028,0.99522,-0.017034,-0.098327,-0.00011705,-417.88,71.871,1916.6,9.0102e-06,0.0051829,-0.00017603
-8.1964,1.4058,37.489,0.99522,-0.017035,-0.098326,-0.00011809,-420.4,72.308,1928.2,9.999e-06,0.0051809,-0.00017576
-8.2976,1.4232,37.953,0.99522,-0.017036,-0.098326,-0.00011911,-422.92,72.745,1939.8,9.6117e-06,0.0051799,-0.00017581
-8.3994,1.4407,38.42,0.99522,-0.017036,-0.098325,-0.00012013,-425.44,73.181,1951.4,9.9979e-06,0.0051776,-0.00017565
-8.5019,1.4583,38.89,0.99522,-0.017037,-0.098324,-0.00012116,-427.96,73.618,1963,1.0245e-05,0.0051753,-0.00017552
-8.6049,1.476,39.363,0.99522,-0.017038,-0.098324,-0.00012217,-430.47,74.054,1974.6,9.8391e-06,0.0051731,-0.00017553
-8.7087,1.4939,39.839,0.99522,-0.017039,-0.098323,-0.0001232,-432.99,74.491,1986.2,1.0712e-05,0.0051695,-0.00017523
-8.813,1.5118,40.318,0.99522,-0.017039,-0.098322,-0.00012421,-435.51,74.927,1997.8,1.0002e-05,0.005167,-0.00017528
-8.918,1.5299,40.799,0.99522,-0.01704,-0.098322,-0.00012522,-438.02,75.363,2009.4,1.0922e-05,0.0051625,-0.00017494
-9.0237,1.5481,41.284,0.99522,-0.017041,-0.098321,-0.00012623,-440.53,75.799,2020.9,1.0499e-05,0.0051592,-0.00017492
-9.13,1.5664,41.772,0.99522,-0.017041,-0.09832,-0.00012724,-443.05,76.235,2032.5,1.0881e-05,0.0051546,-0.00017468
-9.2369,1.5848,42.262,0.99522,-0.017042,-0.09832,-0.00012825,-445.56,76.671,2044.1,1.1035e-05,0.0051502,-0.0001745
-9.3445,1.6033,42.756,0.99522,-0.017043,-0.098319,-0.00012925,-448.07,77.106,2055.6,1.0685e-05,0.0051456,-0.00017441
-9.4527,1.6219,43.252,0.99522,-0.017043,-0.098318,-0.00013026,-450.58,77.542,2067.2,1.1422e-05,0.0051401,-0.00017407
-9.5615,1.6406,43.751,0.99522,-0.017044,-0.098318,-0.00013126,-453.09,77.977,2078.8,1.0713e-05,0.0051354,-0.00017405
-9.671,1.6595,44.254,0.99522,-0.017045,-0.098317,-0.00013226,-455.6,78.412,2090.3,1.1572e-05,0.005129,-0.00017366
-9.7811,1.6784,44.759,0.99522,-0.017045,-0.098316,-0.00013326,-458.11,78.847,2101.9,1.1075e-05,0.0051238,-0.00017357
-9.8919,1.6975,45.267,0.99523,-0.017046,-0.098316,-0.00013426,-460.61,79.282,2113.4,1.1485e-05,0.0051172,-0.00017326
-10.003,1.7167,45.778,0.99523,-0.017046,-0.098315,-0.00013525,-463.12,79.717,2124.9,1.1495e-05,0.005111,-0.00017305
-10.115,1.736,46.292,0.99523,-0.017047,-0.098314,-0.00013624,-465.63,80.152,2136.5,1.124e-05,0.0051045,-0.00017287
-10.228,1.7554,46.809,0.99523,-0.017048,-0.098314,-0.00013724,-468.13,80.586,2148,1.1794e-05,0.0050973,-0.00017251
-10.341,1.7749,47.329,0.99523,-0.017048,-0.098313,-0.00013822,-470.63,81.021,2159.5,1.1088e-05,0.0050908,-0.00017243
-10.455,1.7945,47.852,0.99523,-0.017049,-0.098312,-0.00013922,-473.13,81.455,2171.1,1.1886e-05,0.0050828,-0.00017199
-10.57,1.8142,48.378,0.99523,-0.017049,-0.098312,-0.0001402,-475.64,81.889,2182.6,1.1265e-05,0.0050759,-0.00017188
-10.685,1.8341,48.907,0.99523,-0.01705,-0.098311,-0.00014119,-478.14,82.323,2194.1,1.1761e-05,0.0050675,-0.00017149
-10.801,1.854,49.439,0.99523,-0.017051,-0.09831,-0.00014217,-480.64,82.757,2205.6,1.1537e-05,0.0050599,-0.00017127
-10.918,1.8741,49.974,0.99523,-0.017051,-0.098309,-0.00014315,-483.13,83.191,2217.1,1.1473e-05,0.0050515,-0.00017099
-11.035,1.8943,50.511,0.99523,-0.017052,-0.098309,-0.00014414,-485.63,83.624,2228.6,1.1739e-05,0.005043,-0.00017064
