-115.46,20.047,528.4
-115.82,20.108,529.99
-116.17,20.169,531.58
-116.52,20.231,533.17
-116.87,20.292,534.76
-117.22,20.354,536.35
-117.57,20.415,537.94
-117.93,20.477,539.53
-118.28,20.538,541.13
-118.63,20.6,542.72
-118.98,20.661,544.31
-119.33,20.723,545.9
-119.69,20.784,547.49
-120.04,20.846,549.09
-120.39,20.907,550.68
-120.74,20.969,552.27
-121.1,21.031,553.87
-121.45,21.092,555.46
-121.8,21.154,557.05
-122.15,21.216,558.64
-122.51,21.277,560.24
-122.86,21.339,561.83
-123.21,21.4,563.42
-123.57,21.462,565.01
-123.92,21.524,566.61
-124.27,21.585,568.2
-124.62,21.647,569.79
-124.98,21.709,571.38
-125.33,21.77,572.97
-125.68,21.832,574.56
-126.04,21.894,576.15
-126.39,21.955,577.74
-126.74,22.017,579.33
-127.09,22.079,580.92
-127.45,22.14,582.51
-127.8,22.202,584.1
-128.15,22.264,585.69
-128.51,22.325,587.28
-128.86,22.387,588.87
-129.21,22.449,590.46
-129.57,22.51,592.05
-129.92,22.572,593.63
-130.27,22.634,595.22
-130.62,22.695,596.81
-130.98,22.757,598.4
-131.33,22.819,599.98
-131.68,22.88,601.57
-132.04,22.942,603.15
-132.39,23.004,604.74
-132.74,23.065,606.32
-133.09,23.127,607.91
-133.45,23.188,609.49
-133.8,23.25,611.08
-134.15,23.312,612.66
-134.5,23.373,614.24
-134.86,23.435,615.82
-135.21,23.496,617.41
-135.56,23.558,618.99
-135.91,23.62,620.57
-136.27,23.681,622.15
-136.62,23.743,623.73
-136.97,23.804,625.31
-137.32,23.866,626.89
-137.68,23.927,628.47
-138.03,23.989,630.04
-138.38,24.05,631.62
-138.73,24.112,633.2
-139.08,24.173,634.77
-139.44,24.235,636.35
-139.79,24.296,637.92
-140.14,24.358,639.5
-140.49,24.419,641.07
-140.84,24.481,642.65
-141.19,24.542,644.22
-141.55,24.603,645.79
-141.9,24.665,647.36
-142.25,24.726,648.93
-142.6,24.787,650.5
-142.95,24.849,652.07
-143.3,24.91,653.64
